claim_id,policy_id,claim_date,accident_type,weather_condition,injury_involved,claim_amount,claim_report_delay_days,police_report_filed,number_of_previous_claims,fraud_label
13029,21296,2023-06-10,rear_end,clear,False,1924.28,23,True,2,0
13030,21298,2024-09-18,theft,clear,False,7011.35,1,True,0,0
13031,21299,2023-11-23,side_collision,clear,False,5120.33,10,True,0,0
13032,21299,2023-07-04,theft,clear,False,3925.11,6,True,1,0
13033,21300,2022-12-04,side_collision,rain,False,4446.13,6,False,0,0
13034,21301,2022-12-31,rear_end,clear,True,6321.62,6,True,0,0
13035,21304,2024-10-04,rear_end,storm,False,4088.95,1,True,0,0
13036,21307,2023-09-03,single_vehicle,rain,True,3758.5,15,True,0,0
13037,21309,2024-03-06,rear_end,clear,False,4294.52,11,True,0,0
13038,21310,2025-12-23,single_vehicle,clear,False,984.2,13,False,0,0
13039,21314,2023-02-27,side_collision,clear,False,3208.0,4,False,0,0
13040,21316,2023-11-04,single_vehicle,clear,False,1563.94,9,True,0,0
13041,21316,2023-09-13,side_collision,rain,True,12249.5,8,True,1,0
13042,21319,2026-02-16,rear_end,rain,False,1701.8,22,False,0,0
13043,21320,2022-05-19,theft,clear,False,145.3,11,True,0,0
13044,21323,2022-01-21,rear_end,rain,False,803.12,7,True,0,0
13045,21324,2024-12-12,single_vehicle,snow,False,391.91,28,True,0,0
13046,21326,2025-05-16,rear_end,rain,True,14045.74,7,True,0,0
13047,21327,2025-12-11,side_collision,rain,True,1844.47,1,False,0,0
13048,21330,2026-02-26,weather_related,clear,False,1679.33,4,True,0,0
13049,21333,2024-04-17,rear_end,snow,False,2386.1,1,False,0,0
13050,21333,2024-05-23,weather_related,rain,False,2860.17,8,True,1,0
13051,21333,2024-09-10,rear_end,storm,False,2116.39,11,True,2,0
13052,21335,2022-07-20,rear_end,clear,False,1018.73,2,True,0,0
13053,21336,2024-10-20,weather_related,clear,True,5028.28,7,True,0,0
13054,21336,2025-02-14,side_collision,clear,False,1540.35,9,True,1,0
13055,21338,2024-04-15,rear_end,storm,False,366.49,6,False,0,0
13056,21342,2025-09-29,side_collision,rain,False,775.07,4,True,0,0
13057,21342,2025-10-10,single_vehicle,clear,False,4139.77,14,True,1,0
13058,21343,2023-01-17,side_collision,snow,False,5609.0,3,True,0,0
13059,21343,2023-03-02,weather_related,clear,False,6115.04,5,True,1,0
13060,21343,2023-03-26,single_vehicle,rain,True,30481.9,5,True,2,1
13061,21345,2023-01-24,weather_related,clear,False,4645.03,7,False,0,0
13062,21347,2023-01-14,single_vehicle,clear,False,10792.93,5,False,0,0
13063,21350,2024-11-30,weather_related,clear,False,4929.61,8,False,0,0
13064,21351,2022-11-11,rear_end,rain,False,1018.36,20,True,0,0
13065,21352,2025-12-18,theft,rain,True,7457.58,27,True,0,1
13066,21356,2024-10-10,side_collision,clear,False,6628.26,2,False,0,0
13067,21356,2024-05-01,rear_end,rain,False,2747.73,13,True,1,0
13068,21359,2024-03-28,weather_related,clear,False,2621.86,16,False,0,0
13069,21359,2024-04-27,rear_end,rain,False,4237.96,3,True,1,0
13070,21360,2024-08-02,single_vehicle,rain,False,2799.57,7,True,0,0
13071,21361,2025-01-03,weather_related,rain,False,4137.59,5,True,0,0
13072,21362,2024-01-10,single_vehicle,rain,False,3187.7,9,True,0,0
13073,21365,2025-01-09,rear_end,snow,False,12758.56,12,True,0,0
13074,21367,2024-08-09,single_vehicle,rain,False,1951.77,7,True,0,0
13075,21368,2022-08-12,theft,rain,False,2475.4,6,False,0,0
13076,21368,2022-07-29,single_vehicle,clear,True,8952.5,4,False,1,0
13077,21369,2025-11-16,theft,rain,False,4508.58,2,True,0,0
13078,21370,2022-12-02,single_vehicle,snow,False,6642.23,11,True,0,1
13079,21374,2023-11-01,single_vehicle,snow,False,1948.17,5,True,0,0
13080,21378,2024-05-31,single_vehicle,clear,False,275.42,3,True,0,0
13081,21379,2025-12-25,rear_end,storm,False,1137.23,7,False,0,0
13082,21380,2023-11-04,single_vehicle,rain,False,4985.19,17,False,0,0
13083,21381,2025-06-26,rear_end,clear,False,6406.65,2,True,0,0
13084,21381,2025-11-20,weather_related,clear,False,4714.07,19,True,1,0
13085,21383,2023-01-02,rear_end,storm,False,1672.0,23,True,0,0
13086,21384,2024-09-13,weather_related,snow,False,5587.05,3,True,0,0
13087,21385,2025-10-13,single_vehicle,storm,False,1033.0,3,True,0,0
13088,21388,2025-09-16,side_collision,rain,False,20524.19,8,True,0,1
13089,21388,2025-04-23,weather_related,storm,True,4315.32,3,True,1,1
13090,21389,2023-08-24,single_vehicle,rain,False,545.13,9,True,0,0
13091,21391,2022-12-14,weather_related,rain,False,871.91,18,True,0,0
13092,21393,2025-09-04,side_collision,clear,False,2793.05,10,True,0,0
13093,21396,2022-01-16,side_collision,storm,False,1282.66,4,True,0,0
13094,21399,2025-11-27,weather_related,clear,True,1125.1,9,True,0,0
13095,21399,2026-02-09,weather_related,rain,False,17119.51,87,True,1,0
13096,21400,2025-11-25,theft,clear,True,2019.06,16,False,0,0
13097,21402,2025-01-26,rear_end,clear,False,1544.22,7,True,0,0
13098,21402,2025-06-06,theft,rain,False,2875.37,4,True,1,0
13099,21403,2023-06-13,weather_related,clear,True,18389.91,11,True,0,0
13100,21403,2023-05-03,single_vehicle,rain,False,7901.03,8,False,1,0
13101,21407,2023-05-24,single_vehicle,rain,True,16510.06,5,True,0,0
13102,21409,2026-02-26,single_vehicle,rain,False,6829.7,8,True,0,0
13103,21409,2025-09-22,rear_end,clear,False,1601.53,13,True,1,0
13104,21412,2024-12-01,single_vehicle,clear,True,5407.9,4,True,0,0
13105,21413,2021-12-15,rear_end,clear,False,3628.72,9,False,0,0
13106,21414,2025-07-23,side_collision,rain,False,2379.27,12,True,0,0
13107,21415,2024-12-25,weather_related,clear,False,4883.99,6,False,0,0
13108,21418,2026-02-21,rear_end,clear,True,7798.91,20,True,0,0
13109,21419,2025-05-21,side_collision,rain,True,6413.5,5,True,0,0
13110,21422,2023-01-10,side_collision,rain,False,3660.33,1,False,0,0
13111,21423,2026-01-21,weather_related,clear,True,12780.85,24,True,0,0
13112,21423,2026-01-05,side_collision,snow,False,2750.91,3,True,1,0
13113,21425,2025-10-31,weather_related,rain,False,1559.85,25,False,0,1
13114,21428,2025-06-07,rear_end,clear,True,6782.07,7,True,0,0
13115,21429,2025-12-09,single_vehicle,clear,False,3128.51,6,True,0,0
13116,21431,2022-09-15,weather_related,clear,False,5668.59,5,True,0,0
13117,21432,2025-06-26,weather_related,rain,False,6894.23,3,True,0,0
13118,21432,2026-01-06,weather_related,snow,False,3123.64,7,True,1,0
13119,21433,2022-05-12,weather_related,snow,False,2008.08,7,True,0,0
13120,21435,2021-11-05,single_vehicle,storm,False,4877.6,13,True,0,0
13121,21437,2024-02-22,theft,rain,True,6032.73,6,True,0,1
13122,21437,2024-11-18,weather_related,rain,False,1434.2,11,False,1,0
13123,21438,2023-09-21,side_collision,storm,False,3002.04,5,True,0,0
13124,21438,2022-11-28,side_collision,storm,False,7652.0,12,True,1,0
13125,21440,2025-06-07,side_collision,rain,False,82.38,25,False,0,0
13126,21443,2025-10-14,rear_end,rain,False,2974.75,20,True,0,0
13127,21445,2023-05-17,theft,snow,False,1054.28,5,True,0,0
13128,21445,2022-03-27,rear_end,rain,False,6594.03,3,True,1,0
13129,21446,2022-09-20,side_collision,snow,False,1659.34,11,False,0,0
13130,21447,2024-12-13,theft,clear,False,6385.24,1,True,0,0
13131,21450,2025-08-17,single_vehicle,storm,True,4041.27,4,True,0,0
13132,21450,2025-10-05,rear_end,clear,False,398.81,8,True,1,0
13133,21450,2025-07-29,rear_end,clear,True,11922.05,1,True,2,0
13134,21455,2024-12-20,weather_related,clear,False,2761.05,21,False,0,0
13135,21457,2023-08-21,theft,clear,False,383.0,10,True,0,0
13136,21458,2024-03-16,side_collision,storm,False,3897.8,5,True,0,0
13137,21460,2025-08-07,single_vehicle,clear,True,2827.12,15,True,0,0
13138,21462,2023-08-11,weather_related,clear,False,1402.0,22,True,0,0
13139,21462,2023-05-29,theft,storm,False,538.78,8,True,1,0
13140,21467,2023-02-23,side_collision,clear,False,5855.03,61,True,0,0
13141,21467,2022-12-10,theft,rain,False,3924.01,16,False,1,1
13142,21468,2024-02-28,rear_end,rain,False,3649.62,22,True,0,0
13143,21469,2025-12-09,rear_end,rain,False,1054.92,6,False,0,0
13144,21469,2025-09-28,weather_related,clear,False,5950.85,7,True,1,0
13145,21471,2022-03-30,weather_related,clear,False,6880.59,25,True,0,0
13146,21471,2021-07-11,single_vehicle,clear,False,3889.38,12,False,1,0
13147,21471,2022-07-03,weather_related,rain,False,2275.2,3,True,2,0
13148,21472,2021-09-05,weather_related,clear,False,1165.82,4,False,0,0
13149,21473,2022-01-07,weather_related,storm,False,4186.47,6,True,0,0
13150,21475,2021-12-20,weather_related,clear,False,2141.88,3,True,0,0
13151,21478,2023-08-10,weather_related,rain,False,3945.38,4,False,0,0
13152,21479,2024-11-18,side_collision,clear,False,4305.29,2,True,0,0
13153,21480,2023-01-09,side_collision,clear,True,15528.62,7,True,0,0
13154,21484,2026-01-15,single_vehicle,clear,False,2886.63,1,False,0,0
13155,21484,2025-05-13,rear_end,clear,False,10404.44,3,False,1,0
13156,21487,2022-08-18,weather_related,rain,True,4138.03,3,True,0,0
13157,21490,2026-02-18,side_collision,clear,False,1509.44,6,True,0,0
13158,21495,2025-11-07,side_collision,clear,False,1007.64,8,True,0,0
13159,21495,2025-10-05,rear_end,rain,False,2695.3,5,True,1,0
13160,21497,2022-04-05,rear_end,clear,False,2062.95,11,True,0,0
13161,21497,2022-01-09,weather_related,rain,True,12274.17,1,True,1,1
13162,21505,2025-09-18,rear_end,rain,False,1528.07,14,True,0,0
13163,21506,2023-02-23,weather_related,clear,False,3537.64,12,False,0,1
13164,21506,2023-09-09,single_vehicle,clear,True,10770.83,5,True,1,1
13165,21515,2023-10-24,theft,clear,False,1524.87,18,True,0,0
13166,21517,2025-06-10,rear_end,clear,False,2698.47,7,False,0,0
13167,21518,2022-07-23,side_collision,clear,False,12325.59,3,True,0,0
13168,21519,2022-03-31,theft,clear,False,379.58,110,False,0,0
13169,21521,2025-07-15,rear_end,clear,False,1971.84,9,True,0,0
13170,21522,2021-11-26,single_vehicle,clear,False,2069.66,5,False,0,0
13171,21523,2022-02-12,rear_end,rain,False,1563.35,6,True,0,0
13172,21523,2022-07-10,side_collision,rain,False,3972.18,14,True,1,0
13173,21534,2025-02-14,rear_end,rain,False,1275.09,6,False,0,0
13174,21535,2024-07-05,weather_related,clear,False,1715.11,3,True,0,0
13175,21536,2024-12-20,weather_related,rain,False,1696.18,18,True,0,0
13176,21537,2024-07-10,rear_end,clear,True,4278.27,3,True,0,0
13177,21544,2021-12-01,rear_end,clear,False,6059.95,12,True,0,0
13178,21545,2024-08-16,single_vehicle,rain,False,1546.86,5,True,0,0
13179,21546,2026-01-21,single_vehicle,snow,False,1305.47,11,True,0,0
13180,21547,2024-12-26,theft,clear,False,2661.61,15,True,0,0
13181,21549,2023-05-21,theft,storm,False,2272.84,14,True,0,1
13182,21550,2026-02-11,side_collision,rain,False,8207.27,21,True,0,1
13183,21555,2025-04-26,theft,rain,False,1889.24,5,True,0,0
13184,21559,2024-06-06,theft,clear,False,2179.93,2,False,0,0
13185,21563,2022-05-03,rear_end,rain,False,5148.23,4,True,0,0
13186,21565,2025-08-14,single_vehicle,clear,False,6929.11,1,True,0,0
13187,21566,2026-02-03,single_vehicle,storm,False,6572.84,12,True,0,1
13188,21567,2025-10-04,rear_end,storm,True,5009.85,32,True,0,0
13189,21568,2025-07-02,weather_related,clear,False,1627.84,20,True,0,0
13190,21570,2025-05-09,weather_related,clear,False,1688.65,17,False,0,0
13191,21572,2024-04-27,rear_end,clear,False,3440.33,6,True,0,0
13192,21574,2022-09-30,rear_end,rain,False,2085.68,2,True,0,0
13193,21575,2024-10-28,rear_end,clear,False,6898.86,7,False,0,0
13194,21577,2024-07-19,weather_related,clear,False,415.97,20,False,0,0
13195,21577,2025-01-21,weather_related,clear,False,1218.54,4,True,1,0
13196,21578,2024-02-24,side_collision,rain,True,18085.7,6,True,0,0
13197,21582,2023-09-26,rear_end,storm,False,3406.38,3,False,0,0
13198,21582,2022-12-26,rear_end,rain,False,1658.44,8,False,1,0
13199,21583,2023-03-30,weather_related,rain,True,2099.19,6,False,0,0
13200,21586,2024-10-23,theft,clear,False,3088.81,5,False,0,0
13201,21588,2023-07-18,side_collision,rain,False,1104.12,2,True,0,0
13202,21589,2026-03-03,theft,clear,False,2420.25,4,True,0,0
13203,21589,2026-03-03,rear_end,rain,False,1665.6,6,False,1,0
13204,21589,2026-03-02,single_vehicle,clear,False,5180.05,2,True,2,0
13205,21589,2026-03-02,weather_related,snow,False,8527.54,13,False,3,0
13206,21591,2022-12-08,single_vehicle,clear,False,5898.5,9,True,0,0
13207,21592,2026-02-13,side_collision,storm,True,9544.27,5,False,0,0
13208,21594,2025-05-30,rear_end,clear,False,6115.24,6,True,0,0
13209,21595,2026-01-07,side_collision,clear,False,6162.41,11,True,0,0
13210,21596,2026-02-21,rear_end,rain,False,2616.59,3,True,0,0
13211,21596,2026-02-22,rear_end,clear,False,9325.58,1,False,1,0
13212,21600,2024-05-09,weather_related,clear,True,12392.98,8,True,0,0
13213,21602,2024-10-22,rear_end,clear,False,4140.84,4,True,0,0
13214,21603,2022-11-12,rear_end,rain,True,16530.62,8,True,0,0
13215,21605,2026-01-15,single_vehicle,clear,False,7420.71,1,True,0,0
13216,21607,2025-05-02,rear_end,clear,False,964.16,1,False,0,0
13217,21607,2025-04-09,side_collision,clear,True,5415.86,1,True,1,0
13218,21607,2025-03-30,rear_end,clear,False,2319.51,10,True,2,0
13219,21610,2025-12-17,side_collision,storm,False,6612.44,19,True,0,0
13220,21611,2023-01-31,side_collision,clear,False,6233.26,12,True,0,0
13221,21612,2024-02-15,weather_related,rain,False,4452.92,9,True,0,0
13222,21612,2023-07-01,weather_related,rain,False,3215.6,27,False,1,1
13223,21615,2023-03-14,weather_related,storm,False,948.87,1,True,0,0
13224,21616,2026-02-16,weather_related,rain,False,2419.87,23,False,0,1
13225,21616,2026-02-18,side_collision,clear,False,3171.43,7,True,1,0
13226,21617,2023-08-09,rear_end,clear,True,1173.12,41,True,0,0
13227,21620,2023-03-03,side_collision,rain,True,6412.61,6,True,0,1
13228,21622,2022-02-15,weather_related,clear,False,6201.13,6,True,0,0
13229,21624,2025-02-23,rear_end,storm,False,4518.87,3,True,0,0
13230,21627,2024-12-07,weather_related,clear,True,5794.59,4,True,0,0
13231,21628,2025-12-20,side_collision,rain,False,4611.98,5,True,0,0
13232,21628,2026-03-01,rear_end,clear,False,9753.5,23,True,1,0
13233,21632,2026-01-17,single_vehicle,snow,True,12334.96,20,False,0,0
13234,21632,2025-10-08,weather_related,rain,False,1133.01,13,True,1,0
13235,21633,2025-11-01,theft,rain,False,1367.55,2,False,0,0
13236,21635,2026-01-02,weather_related,clear,True,4461.71,5,True,0,0
13237,21636,2026-01-05,rear_end,clear,True,1534.67,14,True,0,0
13238,21637,2025-06-15,rear_end,clear,False,1872.59,15,True,0,0
13239,21642,2024-09-02,weather_related,snow,False,2198.15,10,True,0,0
13240,21642,2024-12-27,single_vehicle,rain,True,4821.79,4,True,1,0
13241,21643,2022-07-04,rear_end,rain,False,2300.65,15,True,0,0
13242,21645,2023-10-20,rear_end,rain,False,3179.69,32,False,0,0
13243,21645,2024-07-27,weather_related,snow,False,858.67,2,False,1,0
13244,21647,2024-10-28,weather_related,clear,False,2179.45,15,True,0,0
13245,21647,2024-05-13,theft,clear,False,4981.4,5,True,1,0
13246,21650,2026-01-24,side_collision,rain,False,4111.42,4,False,0,0
13247,21652,2021-12-07,theft,snow,False,4458.03,6,True,0,0
13248,21653,2025-07-24,single_vehicle,rain,False,1822.87,8,True,0,0
13249,21654,2022-11-19,side_collision,snow,False,3274.35,5,True,0,0
13250,21656,2022-07-15,weather_related,clear,False,389.61,12,True,0,0
13251,21656,2022-03-08,side_collision,rain,False,2068.69,6,False,1,0
13252,21657,2023-04-01,rear_end,rain,False,3096.12,6,False,0,0
13253,21658,2025-02-21,rear_end,rain,False,5912.11,3,True,0,0
13254,21659,2024-10-26,side_collision,clear,True,4246.64,6,True,0,0
13255,21660,2023-12-19,single_vehicle,clear,False,3301.99,9,True,0,0
13256,21661,2024-07-28,single_vehicle,clear,True,12610.08,41,True,0,0
13257,21662,2024-05-24,rear_end,rain,False,4103.71,10,True,0,1
13258,21664,2024-03-19,single_vehicle,rain,False,3879.11,8,True,0,0
13259,21665,2021-11-28,rear_end,rain,True,8329.63,7,True,0,0
13260,21669,2022-11-26,side_collision,rain,False,1886.58,12,True,0,0
13261,21670,2025-03-13,rear_end,storm,True,3792.92,1,True,0,0
13262,21674,2025-09-07,side_collision,clear,False,3660.78,9,True,0,0
13263,21675,2023-12-03,theft,rain,False,1314.9,2,True,0,0
13264,21676,2024-05-03,side_collision,rain,False,2307.9,3,False,0,0
13265,21681,2025-06-27,weather_related,clear,True,6152.37,5,True,0,0
13266,21683,2022-06-15,weather_related,clear,False,2241.11,5,False,0,0
13267,21685,2022-07-12,theft,clear,True,199.4,11,True,0,0
13268,21690,2024-01-06,weather_related,rain,False,1093.54,8,True,0,0
13269,21690,2023-11-26,rear_end,rain,False,2614.7,6,True,1,0
13270,21691,2025-07-20,side_collision,snow,False,3433.8,1,True,0,0
13271,21691,2026-01-04,theft,rain,False,3188.03,7,False,1,0
13272,21691,2025-12-05,rear_end,storm,True,1686.8,22,True,2,0
13273,21693,2023-11-18,weather_related,storm,True,8343.18,5,True,0,0
13274,21693,2023-12-22,rear_end,clear,False,3472.31,15,False,1,0
13275,21696,2026-01-31,rear_end,clear,False,2846.62,4,False,0,0
13276,21697,2025-09-17,rear_end,rain,False,4628.92,22,False,0,0
13277,21698,2024-09-26,single_vehicle,clear,False,4289.21,12,True,0,0
13278,21698,2024-08-21,weather_related,clear,True,5017.54,40,True,1,0
13279,21698,2023-12-07,weather_related,clear,False,3185.61,2,True,2,0
13280,21700,2024-06-19,theft,snow,False,3599.63,17,True,0,0
13281,21702,2024-01-27,single_vehicle,clear,False,4493.52,5,False,0,0
13282,21709,2022-11-05,rear_end,snow,False,6803.41,4,False,0,0
13283,21710,2023-10-14,weather_related,rain,False,2868.55,1,False,0,1
13284,21710,2024-04-30,single_vehicle,rain,False,6556.4,4,True,1,0
13285,21711,2025-07-26,side_collision,clear,True,8866.29,12,True,0,0
13286,21715,2023-09-17,weather_related,storm,False,4098.88,5,True,0,0
13287,21723,2026-02-16,side_collision,storm,False,8362.65,1,True,0,1
13288,21723,2026-02-28,weather_related,rain,True,6248.47,30,True,1,0
13289,21724,2024-08-15,single_vehicle,clear,False,9352.28,6,True,0,1
13290,21725,2025-09-15,weather_related,storm,False,3400.85,17,False,0,1
13291,21725,2025-04-11,theft,clear,False,1180.9,1,True,1,0
13292,21726,2025-01-25,weather_related,rain,False,3231.73,2,False,0,0
13293,21726,2025-04-02,rear_end,rain,False,3153.72,3,True,1,0
13294,21727,2023-12-31,side_collision,clear,False,869.28,5,True,0,0
13295,21727,2024-03-06,weather_related,rain,False,5604.25,0,True,1,0
13296,21729,2025-08-16,weather_related,clear,False,6657.43,14,True,0,0
13297,21729,2025-10-20,side_collision,storm,False,1874.95,9,True,1,0
13298,21731,2024-05-05,weather_related,storm,False,3581.93,9,True,0,0
13299,21731,2025-01-23,rear_end,clear,False,601.8,16,True,1,0
13300,21732,2025-10-23,side_collision,rain,False,4135.75,8,True,0,0
13301,21732,2025-09-09,side_collision,rain,True,5845.2,14,True,1,0
13302,21733,2022-12-31,weather_related,clear,False,3051.05,6,False,0,0
13303,21735,2024-09-04,weather_related,rain,False,4420.42,49,True,0,1
13304,21737,2026-02-08,theft,clear,True,21574.08,17,True,0,0
13305,21738,2022-03-07,rear_end,clear,False,8069.34,2,True,0,0
13306,21742,2022-06-27,rear_end,snow,False,3645.21,15,True,0,0
13307,21745,2023-10-05,rear_end,rain,False,2454.79,8,True,0,0
13308,21747,2025-07-23,weather_related,rain,False,3283.44,3,True,0,0
13309,21747,2026-02-26,single_vehicle,clear,False,363.29,20,False,1,0
13310,21751,2022-09-05,weather_related,clear,False,3617.46,5,False,0,0
13311,21752,2024-03-07,weather_related,rain,True,9735.64,3,True,0,0
13312,21752,2024-06-25,theft,rain,True,3616.33,3,True,1,0
13313,21752,2024-12-07,weather_related,rain,False,4612.67,12,True,2,0
13314,21753,2022-07-08,side_collision,snow,False,5871.06,19,True,0,0
13315,21753,2022-01-21,rear_end,rain,False,6138.94,3,True,1,0
13316,21754,2024-01-09,weather_related,rain,False,4136.05,18,True,0,0
13317,21759,2026-02-03,rear_end,clear,False,1690.92,5,True,0,0
13318,21760,2023-06-21,single_vehicle,clear,False,1815.32,2,False,0,0
13319,21760,2023-07-25,single_vehicle,clear,False,1146.59,5,True,1,0
